ACTA_NUMERO|CAUSA_NUMERO|CAUSA_AÑO
72316|906545|2024
72317|906547|2024
72321|906548|2024
72322|906549|2024
72323|906550|2024
72328|906551|2024
72330|906552|2024
72331|906553|2024
72332|906554|2024
72336|906555|2024
72339|906557|2024
72341|906558|2024
72344|906560|2024
72345|906561|2024
72346|906562|2024
72354|906565|2024
72356|906567|2024
72357|906569|2024
72359|906570|2024
72364|906585|2024
72369|906589|2024
72370|906590|2024
72375|906591|2024
72380|906593|2024
72381|906595|2024
72382|906598|2024
72384|906599|2024
72387|906601|2024
72388|906610|2024
72389|906611|2024
72390|906612|2024
72391|906618|2024
72392|906619|2024
72394|906620|2024
72396|906621|2024
72397|906622|2024
72405|906623|2024
72407|906628|2024
72411|906634|2024
72412|906635|2024
72413|906637|2024
72417|906639|2024
72419|906643|2024
72420|906644|2024
72423|906645|2024
72424|906646|2024
72425|906648|2024
72426|906649|2024
72427|906650|2024
72429|906659|2024
72432|906661|2024
72434|906663|2024
72435|906664|2024
72436|906665|2024
72438|906667|2024
72439|906668|2024
72440|906669|2024
72441|906670|2024
72442|906671|2024
72443|906672|2024
72445|906675|2024
72447|906677|2024
72448|906681|2024
72452|906683|2024
72453|906684|2024
72456|906685|2024
72457|906686|2024
72462|906688|2024
72465|906689|2024
72469|906701|2024
72470|906702|2024
72472|906703|2024
72474|906704|2024
72475|906705|2024
72476|906709|2024
72478|906710|2024
72479|906713|2024
72482|906714|2024
72483|906715|2024
72490|906725|2024
72496|906727|2024
72498|906728|2024
72500|906730|2024
72504|906737|2024
72506|906741|2024
72508|906742|2024
72519|906748|2024
72523|906750|2024
72525|906751|2024
72526|906752|2024
72527|906758|2024
72530|906764|2024
72531|906767|2024
72533|906770|2024
72534|906772|2024
72537|906773|2024
72540|906774|2024
72543|906779|2024
72544|906786|2024
72554|906788|2024
72555|906789|2024
72556|906790|2024
72558|906791|2024
72561|906792|2024
72564|906797|2024
72565|906803|2024
72566|906813|2024
72567|906814|2024
72568|906815|2024
72570|906816|2024
72575|906826|2024
72579|906827|2024
72583|906829|2024
72595|906830|2024
72599|906838|2024
72602|906839|2024
72606|906854|2024
72607|906855|2024
72608|906856|2024
72609|906863|2024
72615|906864|2024
72618|906866|2024
72622|906867|2024
72623|906868|2024
72624|906869|2024
72627|906870|2024
72628|906874|2024
72629|906875|2024
72632|906877|2024
72636|906878|2024
72638|906880|2024
72640|906881|2024
72643|906882|2024
72646|906883|2024
72647|906884|2024
72648|906885|2024
72651|906886|2024
72653|906890|2024
72657|906891|2024
72662|906893|2024
72664|906894|2024
72666|906915|2024
72667|906917|2024
72668|906918|2024
72669|906923|2024
72670|906924|2024
72674|906926|2024
72677|906929|2024
72680|906931|2024
72683|906933|2024
72684|906940|2024
72685|906942|2024
72686|906943|2024
72689|906945|2024
72696|906949|2024
72697|906951|2024
72698|906953|2024
72699|906955|2024
72701|906956|2024
72705|906958|2024
72707|906960|2024
72717|906962|2024
72720|906964|2024
72722|906965|2024
72729|906967|2024
72730|906968|2024
72733|906969|2024
72736|906971|2024
72739|906972|2024
72740|906973|2024
72746|906974|2024
72749|906976|2024
72753|906978|2024
72754|906979|2024
72763|906981|2024
72764|906982|2024
72765|906987|2024
72767|906989|2024
72769|906990|2024
72773|906993|2024
72775|906994|2024
72776|906995|2024
72779|906996|2024
72781|906998|2024
72784|907003|2024
72785|907004|2024
72787|907009|2024
72788|907010|2024
72792|907011|2024
72794|907012|2024
72796|907020|2024
72797|907023|2024
71567|905757|2024
71571|905758|2024
71573|905759|2024
71574|905763|2024
71576|905764|2024
71577|905765|2024
71578|905766|2024
71579|905768|2024
71580|905769|2024
71581|905778|2024
71584|905780|2024
71585|905781|2024
71590|905784|2024
71592|905786|2024
71594|905787|2024
71596|905790|2024
71599|905791|2024
71604|905794|2024
71607|905795|2024
71608|905796|2024
71609|905797|2024
71610|905798|2024
71612|905804|2024
71615|905806|2024
71617|905807|2024
71618|905810|2024
71619|905811|2024
71620|905812|2024
71621|905813|2024
71622|905820|2024
71623|905821|2024
71625|905822|2024
71627|905823|2024
71628|905824|2024
71630|905825|2024
71632|905826|2024
71633|905827|2024
71637|905831|2024
71638|905832|2024
71640|905835|2024
71642|905837|2024
71644|905838|2024
71651|905840|2024
71652|905841|2024
71654|905845|2024
71655|905846|2024
71656|905847|2024
71658|905850|2024
71659|905851|2024
71660|905852|2024
71662|905853|2024
71663|905858|2024
71664|905859|2024
71665|905860|2024
71667|905862|2024
71670|905865|2024
71671|905866|2024
71672|905867|2024
71673|905868|2024
71677|905869|2024
71680|905871|2024
71681|905872|2024
71683|905875|2024
71685|905876|2024
71686|905877|2024
71690|905879|2024
71691|905880|2024
71694|905882|2024
71695|905883|2024
71697|905885|2024
71698|905887|2024
71699|905894|2024
71700|905895|2024
71701|905896|2024
71703|905897|2024
71706|905899|2024
71707|905900|2024
71711|905906|2024
71724|905920|2024
71725|905921|2024
71729|905925|2024
71732|905926|2024
71734|905927|2024
71735|905929|2024
71737|905930|2024
71740|905932|2024
71741|905933|2024
71742|905934|2024
71743|905936|2024
71745|905943|2024
71746|905944|2024
71750|905947|2024
71752|905948|2024
71755|905949|2024
71756|905952|2024
71758|905954|2024
71760|905955|2024
71761|905956|2024
71762|905959|2024
71763|905960|2024
71764|905961|2024
71765|905962|2024
71767|905964|2024
71769|905967|2024
71770|905968|2024
71773|905973|2024
71779|905976|2024
71783|905979|2024
71784|905980|2024
71792|905982|2024
71793|905983|2024
71800|905985|2024
71802|905987|2024
71805|905991|2024
71807|905992|2024
71808|905994|2024
71810|905995|2024
71811|905996|2024
71815|906003|2024
71817|906004|2024
71820|906006|2024
71823|906010|2024
71824|906012|2024
71828|906016|2024
71830|906017|2024
71832|906019|2024
71834|906021|2024
71837|906022|2024
71839|906023|2024
71841|906024|2024
71842|906025|2024
71843|906030|2024
71846|906031|2024
71847|906032|2024
71848|906033|2024
71849|906038|2024
71851|906044|2024
71852|906045|2024
71853|906047|2024
71857|906050|2024
71859|906051|2024
71864|906052|2024
71869|906054|2024
71870|906058|2024
71874|906066|2024
71877|906067|2024
71879|906068|2024
71881|906069|2024
71885|906070|2024
71889|906071|2024
71890|906073|2024
71891|906078|2024
71892|906080|2024
71895|906082|2024
71896|906084|2024
71900|906085|2024
71902|906089|2024
71903|906090|2024
71904|906102|2024
71906|906103|2024
71908|906104|2024
71910|906105|2024
71915|906108|2024
71916|906109|2024
71929|906117|2024
71932|906119|2024
71933|906121|2024
71934|906122|2024
71937|906124|2024
71942|906128|2024
71943|906129|2024
71945|906133|2024
70862|905059|2024
70867|905062|2024
70878|905064|2024
70879|905065|2024
70880|905067|2024
70881|905068|2024
70882|905069|2024
70883|905070|2024
70885|905072|2024
70887|905074|2024
70888|905075|2024
70889|905076|2024
70890|905077|2024
70891|905080|2024
70892|905081|2024
70895|905082|2024
70896|905083|2024
70897|905084|2024
70904|905089|2024
70910|905092|2024
70911|905093|2024
70912|905094|2024
70913|905095|2024
70919|905100|2024
70920|905101|2024
70921|905102|2024
70922|905103|2024
70925|905111|2024
70927|905113|2024
70928|905114|2024
70929|905115|2024
70933|905116|2024
70936|905121|2024
70938|905123|2024
70939|905124|2024
70940|905125|2024
70942|905126|2024
70943|905128|2024
70944|905129|2024
70947|905132|2024
70949|905142|2024
70952|905163|2024
70956|905165|2024
70959|905166|2024
70960|905167|2024
70962|905168|2024
70963|905175|2024
70965|905177|2024
70966|905178|2024
70967|905180|2024
70968|905181|2024
70970|905182|2024
70971|905185|2024
70972|905189|2024
70973|905190|2024
70975|905191|2024
70976|905192|2024
70977|905193|2024
70980|905195|2024
70981|905196|2024
70982|905203|2024
70983|905204|2024
70985|905205|2024
70988|905211|2024
70990|905213|2024
70991|905214|2024
70992|905215|2024
70993|905216|2024
70997|905225|2024
70999|905228|2024
71000|905229|2024
71001|905236|2024
71002|905241|2024
71005|905246|2024
71006|905248|2024
71008|905250|2024
71009|905253|2024
71010|905254|2024
71011|905255|2024
71012|905258|2024
71015|905260|2024
71018|905263|2024
71020|905265|2024
71023|905267|2024
71026|905269|2024
71029|905272|2024
71031|905273|2024
71032|905275|2024
71034|905281|2024
71035|905282|2024
71036|905293|2024
71037|905294|2024
71038|905295|2024
71042|905297|2024
71043|905298|2024
71048|905301|2024
71051|905303|2024
71052|905304|2024
71053|905305|2024
71056|905306|2024
71057|905309|2024
71061|905310|2024
71063|905311|2024
71064|905312|2024
71066|905313|2024
71067|905314|2024
71069|905316|2024
71070|905317|2024
71071|905318|2024
71072|905319|2024
71079|905322|2024
71080|905325|2024
71081|905326|2024
71086|905330|2024
71087|905331|2024
71089|905333|2024
71090|905334|2024
71092|905335|2024
71094|905337|2024
71096|905338|2024
71102|905341|2024
71103|905342|2024
71104|905343|2024
71107|905345|2024
71111|905346|2024
71113|905347|2024
71119|905348|2024
71121|905349|2024
71125|905351|2024
71129|905352|2024
71130|905357|2024
71133|905358|2024
71135|905359|2024
71136|905360|2024
71137|905361|2024
71140|905362|2024
71141|905363|2024
71142|905364|2024
71147|905366|2024
71152|905367|2024
71154|905368|2024
71155|905370|2024
71157|905374|2024
71160|905377|2024
71161|905379|2024
71163|905380|2024
71165|905383|2024
71167|905384|2024
71168|905385|2024
71171|905389|2024
71173|905390|2024
71179|905393|2024
71181|905394|2024
71184|905402|2024
71188|905405|2024
71193|905407|2024
71194|905409|2024
71195|905410|2024
71199|905411|2024
71201|905413|2024
71203|905415|2024
71204|905416|2024
71206|905419|2024
71209|905420|2024
71214|905421|2024
71218|905423|2024
71220|905425|2024
71221|905427|2024
71222|905429|2024
71228|905432|2024
71229|905433|2024
71231|905434|2024
71232|905435|2024
71234|905436|2024
71235|905438|2024
71237|905439|2024
71240|905443|2024
71241|905451|2024
71243|905458|2024
71244|905459|2024
71245|905460|2024
71246|905461|2024
71247|905462|2024
71249|905463|2024
71253|905466|2024
71254|905467|2024
71255|905468|2024
71261|905473|2024
71263|905477|2024
71264|905478|2024
71265|905479|2024
71266|905486|2024
71269|905488|2024
71272|905491|2024
71273|905492|2024
71275|905493|2024
71276|905495|2024
71278|905496|2024
71283|905498|2024
71286|905499|2024
71291|905505|2024
71295|905506|2024
71296|905507|2024
71297|905508|2024
71299|905509|2024
71300|905510|2024
71304|905515|2024
71305|905516|2024
71306|905517|2024
71309|905518|2024
71312|905520|2024
71314|905523|2024
71318|905525|2024
71321|905528|2024
71322|905530|2024
71323|905531|2024
71324|905532|2024
71327|905534|2024
71335|905538|2024
71337|905542|2024
71339|905546|2024
71342|905547|2024
71346|905549|2024
71347|905550|2024
71350|905552|2024
71351|905553|2024
71352|905554|2024
71353|905555|2024
71354|905556|2024
71355|905558|2024
71357|905559|2024
71361|905565|2024
71367|905566|2024
71368|905567|2024
71369|905568|2024
71370|905569|2024
71371|905573|2024
71373|905574|2024
71375|905575|2024
71376|905576|2024
71378|905577|2024
71380|905582|2024
71381|905584|2024
71382|905589|2024
71387|905590|2024
71389|905591|2024
71392|905593|2024
71396|905598|2024
71398|905599|2024
71405|905606|2024
71406|905609|2024
71408|905610|2024
71409|905614|2024
71412|905618|2024
71413|905619|2024
71418|905622|2024
71420|905625|2024
71423|905629|2024
71424|905630|2024
71432|905632|2024
71439|905642|2024
71440|905643|2024
71444|905644|2024
71445|905645|2024
71447|905651|2024
71453|905652|2024
71455|905656|2024
71457|905658|2024
71463|905661|2024
71466|905663|2024
71468|905664|2024
71469|905665|2024
71474|905667|2024
71475|905668|2024
71479|905670|2024
71480|905673|2024
71483|905677|2024
71486|905679|2024
71495|905680|2024
71503|905688|2024
71511|905695|2024
71512|905697|2024
71514|905699|2024
71516|905703|2024
71518|905705|2024
71520|905707|2024
71521|905709|2024
71526|905710|2024
71531|905711|2024
71537|905713|2024
71538|905714|2024
71541|905715|2024
71543|905717|2024
71544|905720|2024
71546|905733|2024
71550|905747|2024
71551|905748|2024
71552|905749|2024
71556|905752|2024
71560|905754|2024
71562|905755|2024
70085|904270|2024
70087|904271|2024
70089|904272|2024
70090|904273|2024
70091|904276|2024
70092|904277|2024
70094|904278|2024
70095|904279|2024
70096|904280|2024
70101|904281|2024
70102|904282|2024
70107|904283|2024
70116|904286|2024
70120|904288|2024
70121|904289|2024
70124|904292|2024
70127|904296|2024
70130|904298|2024
70135|904299|2024
70138|904300|2024
70139|904303|2024
70141|904305|2024
70148|904310|2024
70149|904311|2024
70150|904312|2024
70153|904313|2024
70156|904314|2024
70159|904315|2024
70160|904322|2024
70161|904323|2024
70162|904324|2024
70164|904330|2024
70165|904331|2024
70167|904334|2024
70168|904335|2024
70171|904336|2024
70173|904343|2024
70177|904350|2024
70178|904351|2024
70179|904352|2024
70180|904353|2024
70182|904355|2024
70185|904357|2024
70186|904358|2024
70190|904360|2024
70191|904362|2024
70196|904379|2024
70199|904382|2024
70201|904384|2024
70202|904385|2024
70204|904409|2024
70205|904410|2024
70206|904411|2024
70207|904412|2024
70210|904414|2024
70211|904416|2024
70213|904418|2024
70217|904425|2024
70218|904426|2024
70221|904432|2024
70223|904433|2024
70224|904434|2024
70225|904435|2024
70226|904436|2024
70228|904437|2024
70229|904442|2024
70230|904443|2024
70232|904447|2024
70237|904449|2024
70239|904450|2024
70240|904451|2024
70243|904464|2024
70245|904465|2024
70246|904466|2024
70247|904467|2024
70248|904468|2024
70249|904469|2024
70251|904471|2024
70255|904481|2024
70256|904482|2024
70257|904483|2024
70258|904484|2024
70259|904485|2024
70261|904486|2024
70265|904488|2024
70267|904489|2024
70270|904490|2024
70271|904491|2024
70276|904494|2024
70279|904497|2024
70280|904498|2024
70281|904501|2024
70283|904503|2024
70286|904506|2024
70292|904507|2024
70295|904508|2024
70299|904510|2024
70300|904511|2024
70301|904512|2024
70302|904526|2024
70306|904529|2024
70307|904530|2024
70310|904531|2024
70312|904535|2024
70313|904536|2024
70317|904537|2024
70318|904539|2024
70322|904540|2024
70323|904541|2024
70324|904542|2024
70330|904545|2024
70332|904552|2024
70336|904562|2024
70338|904563|2024
70339|904564|2024
70340|904565|2024
70345|904567|2024
70347|904568|2024
70354|904574|2024
70355|904575|2024
70361|904577|2024
70363|904578|2024
70365|904579|2024
70368|904581|2024
70369|904582|2024
70371|904584|2024
70375|904586|2024
70377|904587|2024
70378|904588|2024
70380|904589|2024
70381|904590|2024
70383|904591|2024
70384|904592|2024
70385|904593|2024
70387|904600|2024
70389|904602|2024
70392|904604|2024
70393|904605|2024
70395|904609|2024
70396|904610|2024
70398|904611|2024
70402|904613|2024
70406|904614|2024
70408|904622|2024
70414|904624|2024
70415|904625|2024
70416|904626|2024
70417|904627|2024
70421|904629|2024
70424|904630|2024
70425|904631|2024
70426|904632|2024
70427|904635|2024
70429|904637|2024
70431|904638|2024
70434|904639|2024
70438|904642|2024
70443|904645|2024
70446|904646|2024
70447|904647|2024
70449|904648|2024
70452|904649|2024
70455|904655|2024
70456|904659|2024
70460|904660|2024
70461|904661|2024
70463|904664|2024
70466|904678|2024
70468|904680|2024
70470|904687|2024
70475|904689|2024
70477|904692|2024
70479|904693|2024
70483|904694|2024
70486|904696|2024
70490|904699|2024
70492|904700|2024
70493|904701|2024
70495|904702|2024
70496|904703|2024
70497|904705|2024
70499|904706|2024
70504|904708|2024
70506|904709|2024
70512|904716|2024
70514|904718|2024
70515|904720|2024
70516|904721|2024
70517|904723|2024
70518|904725|2024
70519|904726|2024
70520|904727|2024
70521|904728|2024
70528|904729|2024
70529|904730|2024
70530|904731|2024
70535|904739|2024
70537|904740|2024
70538|904745|2024
70539|904746|2024
70547|904749|2024
70550|904750|2024
70559|904753|2024
70560|904754|2024
70562|904757|2024
70563|904758|2024
70565|904759|2024
70569|904760|2024
70572|904761|2024
70573|904762|2024
70575|904763|2024
70577|904772|2024
70578|904773|2024
70579|904778|2024
70581|904779|2024
70584|904780|2024
70586|904783|2024
70587|904784|2024
70588|904789|2024
70591|904791|2024
70592|904792|2024
70593|904793|2024
70600|904803|2024
70602|904804|2024
70604|904805|2024
70605|904807|2024
70609|904809|2024
70610|904810|2024
70613|904812|2024
70614|904813|2024
70616|904814|2024
70620|904815|2024
70622|904817|2024
70624|904819|2024
70625|904823|2024
70626|904827|2024
70627|904828|2024
70633|904829|2024
70635|904830|2024
70636|904831|2024
70641|904839|2024
70643|904840|2024
70646|904841|2024
70651|904849|2024
70652|904850|2024
70653|904851|2024
70655|904854|2024
70656|904855|2024
70658|904856|2024
70660|904857|2024
70661|904863|2024
70662|904864|2024
70663|904868|2024
70666|904869|2024
70669|904870|2024
70676|904885|2024
70677|904886|2024
70681|904887|2024
70683|904888|2024
70685|904889|2024
70686|904890|2024
70690|904897|2024
70691|904898|2024
70692|904899|2024
70695|904900|2024
70697|904903|2024
70698|904904|2024
70699|904908|2024
70701|904911|2024
70703|904912|2024
70704|904913|2024
70705|904915|2024
70708|904919|2024
70710|904921|2024
70711|904923|2024
70712|904925|2024
70718|904931|2024
70721|904933|2024
70725|904935|2024
70728|904936|2024
70731|904942|2024
70732|904945|2024
70735|904946|2024
70736|904949|2024
